"seqnames","start","end","width","strand","length","abs_summit","pileup","X.log10.pvalue.","fold_enrichment","X.log10.qvalue.","name","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr5",59654755,59654982,228,"*",228,59654841,8,6.36927,4.76669,2.70001,"RARG_Treated_vs_Input_peak_376","Distal Intergenic",5,59963124,59985998,22875,2,"71057","ENSMUST00000198882.1",331016,"ENSMUSG00000106013","4933402J10Rik","RIKEN cDNA 4933402J10 gene"
"chr5",60553913,60554160,248,"*",248,60553976,5,4.90546,4.03106,1.31395,"RARG_Treated_vs_Input_peak_377","Distal Intergenic",5,59963119,59986004,22886,2,"71057","ENSMUST00000197579.4",-567909,"ENSMUSG00000106013","4933402J10Rik","RIKEN cDNA 4933402J10 gene"
"chr5",63923543,63923762,220,"*",220,63923554,12,13.2284,8.29741,9.30094,"RARG_Treated_vs_Input_peak_378","Intron (ENSMUST00000154169.3/100532, intron 6 of 6)",5,63927032,63930777,3746,2,"100532","ENSMUST00000128967.1",7015,"ENSMUSG00000047881","Rell1","RELT-like 1"
"chr5",86435419,86435681,263,"*",263,86435662,19,24.8118,13.4369,20.3651,"RARG_Treated_vs_Input_peak_379","Intron (ENSMUST00000101073.2/194597, intron 3 of 8)",5,86410410,86468990,58581,2,"194597","ENSMUST00000101073.2",33309,"ENSMUSG00000072845","Tmprss11a","transmembrane protease, serine 11a"
"chr5",96997770,96998005,236,"*",236,96997909,10,8.52058,5.82596,4.77504,"RARG_Treated_vs_Input_peak_380","Promoter (<=1kb)",5,96997689,97091867,94179,1,"140780","ENSMUST00000035635.9",81,"ENSMUSG00000034663","Bmp2k","BMP2 inducible kinase"
"chr5",98945043,98945315,273,"*",273,98945160,5,4.7127,3.92421,1.21284,"RARG_Treated_vs_Input_peak_381","Promoter (1-2kb)",5,98931268,98943834,12567,2,"19092","ENSMUST00000162147.5",-1209,"ENSMUSG00000029334","Prkg2","protein kinase, cGMP-dependent, type II"
"chr5",100500138,100500445,308,"*",308,100500429,22,20.1707,9.90345,15.9337,"RARG_Treated_vs_Input_peak_382","Promoter (<=1kb)",5,100441918,100500592,58675,2,"231506","ENSMUST00000149714.7",147,"ENSMUSG00000118665","Lin54","lin-54 DREAM MuvB core complex component"
"chr5",100674050,100674286,237,"*",237,100674272,16,20.0414,11.4213,15.8125,"RARG_Treated_vs_Input_peak_383","Promoter (<=1kb)",5,100654723,100674284,19562,2,"71883","ENSMUST00000031262.8",0,"ENSMUSG00000029319","Coq2","coenzyme Q2 4-hydroxybenzoate polyprenyltransferase"
"chr5",102368360,102368581,222,"*",222,102368408,7,6.79645,5.1061,3.11382,"RARG_Treated_vs_Input_peak_384","Distal Intergenic",5,102481391,102897936,416546,1,"231532","ENSMUST00000073302.11",-112810,"ENSMUSG00000057315","Arhgap24","Rho GTPase activating protein 24"
"chr5",104030887,104031121,235,"*",235,104031008,5,4.54684,3.82958,1.05778,"RARG_Treated_vs_Input_peak_385","Distal Intergenic",5,103989762,104021919,32158,2,"114664","ENSMUST00000031251.15",-8968,"ENSMUSG00000029311","Hsd17b11","hydroxysteroid (17-beta) dehydrogenase 11"
"chr5",108407109,108407418,310,"*",310,108407363,5,4.90546,4.03106,1.31395,"RARG_Treated_vs_Input_peak_386","Intron (ENSMUST00000031456.7/18587, intron 3 of 21)",5,108388426,108431667,43242,1,"18587","ENSMUST00000134865.1",18683,"ENSMUSG00000029491","Pde6b","phosphodiesterase 6B, cGMP, rod receptor, beta polypeptide"
"chr5",111776673,111776992,320,"*",320,111776794,30,35.0797,15.9417,30.2403,"RARG_Treated_vs_Input_peak_387","Distal Intergenic",5,111734303,111761725,27423,2,"269683","ENSMUST00000129065.7",-14948,"ENSMUSG00000085271","E130006D01Rik","RIKEN cDNA E130006D01 gene"
"chr5",115194095,115194373,279,"*",279,115194363,34,39.8705,17.1649,34.927,"RARG_Treated_vs_Input_peak_388","Promoter (<=1kb)",5,115168689,115194381,25693,2,"29867","ENSMUST00000112113.7",8,"ENSMUSG00000029544","Cabp1","calcium binding protein 1"
"chr5",115731727,115731994,268,"*",268,115731734,23,21.3582,10.2909,17.0789,"RARG_Treated_vs_Input_peak_389","Promoter (<=1kb)",5,115648175,115731621,83447,2,"75665","ENSMUST00000055408.12",-106,"ENSMUSG00000041609","Bicdl1","BICD family like cargo adaptor 1"
"chr5",118560019,118560239,221,"*",221,118560230,11,9.65391,6.35559,5.86551,"RARG_Treated_vs_Input_peak_390","Promoter (<=1kb)",5,118560679,118720114,159436,1,"76199","ENSMUST00000201614.1",-440,"ENSMUSG00000018076","Med13l","mediator complex subunit 13-like"
"chr5",118560460,118560701,242,"*",242,118560644,18,22.4159,12.3504,18.0907,"RARG_Treated_vs_Input_peak_391","Promoter (<=1kb)",5,118560679,118720114,159436,1,"76199","ENSMUST00000201614.1",0,"ENSMUSG00000018076","Med13l","mediator complex subunit 13-like"
"chr5",119644632,119645143,512,"*",512,119644897,5,4.67006,3.90012,1.17359,"RARG_Treated_vs_Input_peak_392","Intron (ENSMUST00000129108.1/ENSMUST00000129108.1, intron 1 of 2)",5,119570133,119627305,57173,2,"100993","ENSMUST00000202307.1",-17327,NA,NA,NA
"chr5",121220400,121220611,212,"*",212,121220599,24,19.6941,9.0051,15.4994,"RARG_Treated_vs_Input_peak_393","Promoter (<=1kb)",5,121220219,121368577,148359,1,"269700","ENSMUST00000042614.12",181,"ENSMUSG00000042744","Hectd4","HECT domain E3 ubiquitin protein ligase 4"
"chr5",122197083,122197309,227,"*",227,122197212,11,12.0356,7.75263,8.15014,"RARG_Treated_vs_Input_peak_394","Distal Intergenic",5,122206804,122233540,26737,1,"74096","ENSMUST00000145854.7",-9495,"ENSMUSG00000064267","Hvcn1","hydrogen voltage-gated channel 1"
"chr5",122502107,122502523,417,"*",417,122502123,18,15.3238,8.18111,11.3158,"RARG_Treated_vs_Input_peak_395","Promoter (<=1kb)",5,122453513,122502174,48662,2,"11938","ENSMUST00000179939.7",0,"ENSMUSG00000029467","Atp2a2","ATPase, Ca++ transporting, cardiac muscle, slow twitch 2"
"chr5",124389273,124389485,213,"*",213,124389282,22,26.8197,13.8453,22.2857,"RARG_Treated_vs_Input_peak_396","Intron (ENSMUST00000065263.11/243272, intron 20 of 31)",5,124376124,124384809,8686,2,"243272","ENSMUST00000196842.1",-4464,"ENSMUSG00000038095","Sbno1","strawberry notch 1"
"chr5",129942062,129942416,355,"*",355,129942073,28,40.176,19.4835,35.2188,"RARG_Treated_vs_Input_peak_397","Promoter (<=1kb)",5,129942109,129986692,44584,1,"69568","ENSMUST00000201855.1",0,"ENSMUSG00000066735","Vkorc1l1","vitamin K epoxide reductase complex, subunit 1-like 1"
"chr5",135394325,135394600,276,"*",276,135394556,22,17.4123,8.28469,13.3076,"RARG_Treated_vs_Input_peak_398","Promoter (<=1kb)",5,135376141,135394546,18406,2,"107939","ENSMUST00000111171.5",0,"ENSMUSG00000053293","Pom121","nuclear pore membrane protein 121"
"chr5",135919697,135919928,232,"*",232,135919852,6,4.8397,3.98708,1.31395,"RARG_Treated_vs_Input_peak_399","Intron (ENSMUST00000198270.1/22628, intron 1 of 2)",5,135930761,135934550,3790,2,"22628","ENSMUST00000126192.1",14622,"ENSMUSG00000051391","Ywhag","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide"
"chr5",139150532,139150773,242,"*",242,139150549,22,24.6045,12.5598,20.1812,"RARG_Treated_vs_Input_peak_400","Promoter (<=1kb)",5,139150229,139186028,35800,1,"433956","ENSMUST00000196441.1",303,"ENSMUSG00000025857","Dnaaf5","dynein, axonemal assembly factor 5"
"chr5",140830103,140830379,277,"*",277,140830168,31,30.3166,12.7422,25.6415,"RARG_Treated_vs_Input_peak_401","Promoter (<=1kb)",5,140760193,140830157,69965,2,"14673","ENSMUST00000198447.1",0,"ENSMUSG00000000149","Gna12","guanine nucleotide binding protein, alpha 12"
"chr5",142401553,142401875,323,"*",323,142401865,31,31.9951,13.7212,27.2583,"RARG_Treated_vs_Input_peak_402","Promoter (<=1kb)",5,142401500,142462011,60512,1,"17425","ENSMUST00000072837.6",53,"ENSMUSG00000056493","Foxk1","forkhead box K1"
"chr5",142579270,142579505,236,"*",236,142579272,21,18.8633,9.43334,14.689,"RARG_Treated_vs_Input_peak_403","Intron (ENSMUST00000037048.8/75104, intron 2 of 6)",5,142484839,142551098,66260,2,"231858","ENSMUST00000063635.14",-28172,"ENSMUSG00000029576","Radil","Ras association and DIL domains"
"chr5",149247958,149248244,287,"*",287,149247983,148,289.503,90.7253,283.509,"RARG_Treated_vs_Input_peak_404","Exon (ENSMUST00000196719.1/ENSMUST00000196719.1, exon 1 of 1)",5,149264767,149288153,23387,1,"11690","ENSMUST00000071130.4",-16523,"ENSMUSG00000060063","Alox5ap","arachidonate 5-lipoxygenase activating protein"
"chr6",3201043,3201281,239,"*",239,3201075,52,32.8144,8.18076,28.0604,"RARG_Treated_vs_Input_peak_405","Distal Intergenic",6,3288519,3317019,28501,1,"667335","ENSMUST00000201943.1",-87238,NA,"Gm8579","spermatogenesis associated glutamate (E)-rich protein 4a pseudogene"
"chr6",20088975,20089207,233,"*",233,20088988,19,19.7838,10.5926,15.5759,"RARG_Treated_vs_Input_peak_406","Distal Intergenic",6,19555342,19555461,120,1,"102465192","ENSMUST00000183510.1",533633,"ENSMUSG00000099149","Mir6370","microRNA 6370"
"chr6",28261459,28261678,220,"*",220,28261462,36,34.6581,13.3276,29.8485,"RARG_Treated_vs_Input_peak_407","Promoter (<=1kb)",6,28239927,28261911,21985,2,"627049","ENSMUST00000115320.7",233,"ENSMUSG00000039841","Zfp800","zinc finger protein 800"
"chr6",29609922,29610165,244,"*",244,29610114,6,6.06571,4.7029,2.4084,"RARG_Treated_vs_Input_peak_408","Promoter (<=1kb)",6,29540827,29609887,69061,2,"320938","ENSMUST00000012679.14",-35,"ENSMUSG00000012535","Tnpo3","transportin 3"
"chr6",41538338,41538611,274,"*",274,41538397,5,4.90546,4.03106,1.31395,"RARG_Treated_vs_Input_peak_409","Exon (ENSMUST00000103291.1/ENSMUST00000103291.1, exon 1 of 3)",6,41521787,41525079,3293,1,"22072","ENSMUST00000070380.4",16551,"ENSMUSG00000057163","Prss2","serine protease 2"
"chr6",48048298,48048644,347,"*",347,48048635,10,9.23958,6.26541,5.4665,"RARG_Treated_vs_Input_peak_410","Promoter (<=1kb)",6,48044163,48048114,3952,2,"72306","ENSMUST00000147281.1",-184,"ENSMUSG00000071477","Zfp777","zinc finger protein 777"
"chr6",51058890,51059103,214,"*",214,51059087,18,18.4303,10.063,14.2867,"RARG_Treated_vs_Input_peak_411","Distal Intergenic",6,51269812,51269910,99,2,"387166","ENSMUST00000083571.1",210807,"ENSMUSG00000065505","Mir148a","microRNA 148a"
"chr6",52260382,52260646,265,"*",265,52260554,24,32.9117,16.6596,28.1557,"RARG_Treated_vs_Input_peak_412","Promoter (<=1kb)",6,52258871,52260802,1932,2,"15398","ENSMUST00000114416.1",156,"ENSMUSG00000038203","Hoxa13","homeobox A13"
"chr6",54039827,54040061,235,"*",235,54040058,18,20.7712,11.4374,16.5182,"RARG_Treated_vs_Input_peak_413","Promoter (<=1kb)",6,54040039,54222550,182512,1,"69993","ENSMUST00000114403.7",0,"ENSMUSG00000004633","Chn2","chimerin 2"
"chr6",70791837,70792113,277,"*",277,70791893,15,11.871,6.86061,7.99531,"RARG_Treated_vs_Input_peak_414","Promoter (<=1kb)",6,70782080,70792003,9924,2,"19895","ENSMUST00000129244.1",0,"ENSMUSG00000053604","Rpia","ribose 5-phosphate isomerase A"
"chr6",71707942,71708177,236,"*",236,71708166,23,20.7508,9.93015,16.5007,"RARG_Treated_vs_Input_peak_415","Promoter (<=1kb)",6,71707897,71808310,100414,1,"52250","ENSMUST00000212631.1",45,"ENSMUSG00000052852","Reep1","receptor accessory protein 1"
"chr6",73289651,73289938,288,"*",288,73289873,64,104.949,40.273,99.4287,"RARG_Treated_vs_Input_peak_416","Distal Intergenic",6,73260360,73264269,3910,1,"56451","ENSMUST00000173409.1",29291,"ENSMUSG00000052738","Suclg1","succinate-CoA ligase, GDP-forming, alpha subunit"
"chr6",90369856,90370148,293,"*",293,90370144,19,16.4452,8.57577,12.386,"RARG_Treated_vs_Input_peak_417","Promoter (<=1kb)",6,90369618,90374551,4934,1,"80292","ENSMUST00000137483.1",238,"ENSMUSG00000034430","Zxdc","ZXD family zinc finger C"
"chr6",98063934,98064165,232,"*",232,98064143,6,6.06571,4.7029,2.4084,"RARG_Treated_vs_Input_peak_418","Distal Intergenic",6,97991921,98018175,26255,1,"17342","ENSMUST00000203938.1",72013,"ENSMUSG00000035158","Mitf","melanogenesis associated transcription factor"
"chr6",99692255,99692539,285,"*",285,99692523,76,87.4406,23.9112,82.054,"RARG_Treated_vs_Input_peak_419","Promoter (<=1kb)",6,99692679,99695066,2388,1,"14761","ENSMUST00000101122.2",-140,"ENSMUSG00000072875","Gpr27","G protein-coupled receptor 27"
"chr6",99692914,99693171,258,"*",258,99692928,82,120.565,38.9031,114.946,"RARG_Treated_vs_Input_peak_420","Promoter (<=1kb)",6,99692679,99695066,2388,1,"14761","ENSMUST00000101122.2",235,"ENSMUSG00000072875","Gpr27","G protein-coupled receptor 27"
"chr6",113697513,113697745,233,"*",233,113697520,8,6.94908,5.12625,3.26273,"RARG_Treated_vs_Input_peak_421","Promoter (<=1kb)",6,113697564,113710949,13386,1,"381801","ENSMUST00000204753.2",0,"ENSMUSG00000056952","Tatdn2","TatD DNase domain containing 2"
"chr6",118500450,118500684,235,"*",235,118500506,5,4.54684,3.82958,1.05778,"RARG_Treated_vs_Input_peak_422","Distal Intergenic",6,118461950,118479320,17371,2,"22750","ENSMUST00000161170.1",-21130,"ENSMUSG00000072623","Zfp9","zinc finger protein 9"
"chr6",120493059,120493362,304,"*",304,120493345,27,31.2994,14.8297,26.6006,"RARG_Treated_vs_Input_peak_423","Promoter (<=1kb)",6,120488939,120493807,4869,2,"94047","ENSMUST00000178687.1",445,"ENSMUSG00000094626","Tmem121b","transmembrane protein 121B"
"chr6",123362340,123362859,520,"*",520,123362681,10,6.75901,4.71667,3.07918,"RARG_Treated_vs_Input_peak_424","Distal Intergenic",6,123308333,123336537,28205,1,"232358","ENSMUST00000073948.6",54007,"ENSMUSG00000091260","Vmn2r19","vomeronasal 2, receptor 19"
"chr6",124917472,124917725,254,"*",254,124917709,21,27.3549,14.3888,22.8026,"RARG_Treated_vs_Input_peak_425","Promoter (<=1kb)",6,124913681,124917946,4266,2,"69202","ENSMUST00000032216.6",221,"ENSMUSG00000030122","Ptms","parathymosin"
"chr6",125876910,125877237,328,"*",328,125876935,66,98.3949,35.4854,92.9225,"RARG_Treated_vs_Input_peak_426","Intron (ENSMUST00000159111.7/243634, intron 13 of 15)",6,125815535,126040124,224590,1,"243634","ENSMUST00000159984.1",61375,"ENSMUSG00000038115","Ano2","anoctamin 2"
"chr6",131139983,131140227,245,"*",245,131139992,19,24.1362,13.0807,19.7245,"RARG_Treated_vs_Input_peak_427","Distal Intergenic",6,131219223,131247362,28140,2,"16633","ENSMUST00000032306.14",107135,"ENSMUSG00000030187","Klra2","killer cell lectin-like receptor, subfamily A, member 2"
"chr6",131388133,131388373,241,"*",241,131388137,41,43.1895,16.1179,38.1914,"RARG_Treated_vs_Input_peak_428","Promoter (<=1kb)",6,131364855,131388438,23584,2,"56449","ENSMUST00000032309.12",65,"ENSMUSG00000030189","Ybx3","Y box protein 3"
"chr6",134920106,134920349,244,"*",244,134920111,32,33.3896,14.15,28.599,"RARG_Treated_vs_Input_peak_429","Promoter (<=1kb)",6,134920401,134925513,5113,1,"12576","ENSMUST00000003115.8",-52,"ENSMUSG00000003031","Cdkn1b","cyclin dependent kinase inhibitor 1B"
"chr6",137735105,137735352,248,"*",248,137735110,12,7.26394,4.68265,3.57045,"RARG_Treated_vs_Input_peak_430","Promoter (<=1kb)",6,137735078,137751932,16855,1,"20901","ENSMUST00000064910.6",27,"ENSMUSG00000030224","Strap","serine/threonine kinase receptor associated protein"
"chr6",143166946,143167182,237,"*",237,143167173,23,23.8263,11.7702,19.4352,"RARG_Treated_vs_Input_peak_431","Promoter (<=1kb)",6,143167221,143218497,51277,1,"75320","ENSMUST00000204947.2",-39,"ENSMUSG00000030275","Etnk1","ethanolamine kinase 1"
"chr7",5031683,5031927,245,"*",245,5031913,21,18.8633,9.43334,14.689,"RARG_Treated_vs_Input_peak_432","Exon (ENSMUST00000076251.6/319748, exon 2 of 3)",7,5034439,5038446,4008,2,"654801","ENSMUST00000062428.4",6519,"ENSMUSG00000043290","Zfp784","zinc finger protein 784"
"chr7",16885420,16885839,420,"*",420,16885656,19,13.2555,6.70323,9.32024,"RARG_Treated_vs_Input_peak_433","Exon (ENSMUST00000108493.2/629378, exon 4 of 4)",7,16891786,16895425,3640,1,"14709","ENSMUST00000078182.5",-5947,"ENSMUSG00000063594","Gng8","guanine nucleotide binding protein (G protein), gamma 8"
"chr7",19474001,19474404,404,"*",404,19474289,45,47.0186,16.5694,41.9621,"RARG_Treated_vs_Input_peak_434","Exon (ENSMUST00000137613.8/74463, exon 3 of 12)",7,19463331,19496762,33432,1,"74463","ENSMUST00000137613.8",10670,"ENSMUSG00000011263","Exoc3l2","exocyst complex component 3-like 2"
"chr7",28338382,28338623,242,"*",242,28338385,14,6.8117,4.09355,3.12811,"RARG_Treated_vs_Input_peak_435","Promoter (<=1kb)",7,28314898,28338706,23809,2,"20924","ENSMUST00000209141.1",83,"ENSMUSG00000003435","Supt5","suppressor of Ty 5, DSIF elongation factor subunit"
"chr7",28436087,28436315,229,"*",229,28436306,17,15.9338,8.82765,11.891,"RARG_Treated_vs_Input_peak_436","Promoter (<=1kb)",7,28399522,28436191,36670,2,"233033","ENSMUST00000208199.1",0,"ENSMUSG00000109336","Samd4b","sterile alpha motif domain containing 4B"
"chr7",28886553,28886765,213,"*",213,28886756,19,19.2716,10.285,15.0868,"RARG_Treated_vs_Input_peak_437","Promoter (2-3kb)",7,28888972,28890957,1986,1,"60594","ENSMUST00000208238.1",-2207,"ENSMUSG00000054083","Capn12","calpain 12"
"chr7",30692809,30693122,314,"*",314,30693025,26,25.2314,11.5773,20.7719,"RARG_Treated_vs_Input_peak_438","Distal Intergenic",7,30698926,30700536,1611,1,"69147","ENSMUST00000207565.1",-5804,"ENSMUSG00000013083","2200002J24Rik","RIKEN cDNA 2200002J24 gene"
"chr7",34132652,34133239,588,"*",588,34133004,45,51.3813,19.0328,46.2691,"RARG_Treated_vs_Input_peak_439","Promoter (<=1kb)",7,34110226,34132818,22593,2,"101543","ENSMUST00000140911.3",0,"ENSMUSG00000036459","Wtip","WT1 interacting protein"
"chr7",35584887,35585201,315,"*",315,35585063,18,11.4169,5.90016,7.55568,"RARG_Treated_vs_Input_peak_440","Promoter (<=1kb)",7,35578993,35585582,6590,2,"243923","ENSMUST00000069912.5",381,"ENSMUSG00000056043","Rgs9bp","regulator of G-protein signalling 9 binding protein"
"chr7",53585087,53585312,226,"*",226,53585176,5,4.90546,4.03106,1.31395,"RARG_Treated_vs_Input_peak_441","Distal Intergenic",7,53891761,53891889,129,2,"102466619","ENSMUST00000184140.1",306577,"ENSMUSG00000099176","Mir6238","microRNA 6238"
"chr7",57591172,57591402,231,"*",231,57591175,31,31.1738,13.2402,26.4821,"RARG_Treated_vs_Input_peak_442","Promoter (<=1kb)",7,57591173,57765781,174609,1,"14402","ENSMUST00000156375.2",0,"ENSMUSG00000033676","Gabrb3","GABRB3, gamma-aminobutyric acid type A receptor subunit beta 3"
"chr7",58658370,58658643,274,"*",274,58658633,16,16.929,9.68291,12.8567,"RARG_Treated_vs_Input_peak_443","Promoter (<=1kb)",7,58658246,58829420,171175,1,"11982","ENSMUST00000168747.2",124,"ENSMUSG00000025324","Atp10a","ATPase, class V, type 10A"
"chr7",63033936,63034256,321,"*",321,63033949,8,8.55093,6.04659,4.79429,"RARG_Treated_vs_Input_peak_444","Distal Intergenic",7,63098692,63212513,113822,2,"11441","ENSMUST00000032738.6",178257,"ENSMUSG00000030525","Chrna7","cholinergic receptor, nicotinic, alpha polypeptide 7"
"chr7",64130774,64131087,314,"*",314,64130850,73,89.8181,26.6551,84.4139,"RARG_Treated_vs_Input_peak_445","Distal Intergenic",7,64153835,64269775,115941,1,"17364","ENSMUST00000085222.11",-22748,"ENSMUSG00000030523","Trpm1","transient receptor potential cation channel, subfamily M, member 1"
"chr7",64289483,64289739,257,"*",257,64289614,7,6.58671,4.98586,2.91197,"RARG_Treated_vs_Input_peak_446","Promoter (1-2kb)",7,64287782,64338029,50248,1,"233315","ENSMUST00000206452.1",1701,"ENSMUSG00000030522","Mtmr10","myotubularin related protein 10"
"chr7",67758983,67759308,326,"*",326,67758997,51,71.9356,28.1061,66.6548,"RARG_Treated_vs_Input_peak_447","Promoter (<=1kb)",7,67732588,67759684,27097,2,"233335","ENSMUST00000208815.1",376,"ENSMUSG00000030554","Synm","synemin, intermediate filament protein"
"chr7",79793155,79793405,251,"*",251,79793162,15,11.871,6.86061,7.99531,"RARG_Treated_vs_Input_peak_448","Promoter (<=1kb)",7,79792241,79793788,1548,2,"17292","ENSMUST00000032760.5",383,"ENSMUSG00000030544","Mesp1","mesoderm posterior 1"
"chr7",80098148,80098359,212,"*",212,80098340,37,40.5489,16.294,35.5895,"RARG_Treated_vs_Input_peak_449","Promoter (<=1kb)",7,80095029,80098409,3381,2,"269951","ENSMUST00000139178.7",50,"ENSMUSG00000030541","Idh2","isocitrate dehydrogenase 2 (NADP+), mitochondrial"
"chr7",80993480,80993728,249,"*",249,80993719,23,31.4648,16.1242,26.742,"RARG_Treated_vs_Input_peak_450","Promoter (<=1kb)",7,80993681,81045164,51484,1,"233410","ENSMUST00000107353.2",0,"ENSMUSG00000005621","Zfp592","zinc finger protein 592"
"chr7",81829024,81829442,419,"*",419,81829251,17,20.4783,11.4887,16.2329,"RARG_Treated_vs_Input_peak_451","Promoter (<=1kb)",7,81792074,81829431,37358,2,"83962","ENSMUST00000026093.8",0,"ENSMUSG00000025103","Btbd1","BTB domain containing 1"
"chr7",103288361,103288705,345,"*",345,103288573,11,9.65391,6.35559,5.86551,"RARG_Treated_vs_Input_peak_452","Distal Intergenic",7,103309723,103310661,939,1,"100041187","ENSMUST00000104880.1",-21018,"ENSMUSG00000073953","Or52e19","olfactory receptor family 52 subfamily E member 19"
"chr7",109466430,109466647,218,"*",218,109466479,5,4.90546,4.03106,1.31395,"RARG_Treated_vs_Input_peak_453","Intron (ENSMUST00000106739.7/330627, intron 10 of 19)",7,109469711,109475134,5424,2,"330627","ENSMUST00000137704.1",8487,"ENSMUSG00000031026","Trim66","tripartite motif-containing 66"
"chr7",118323412,118323636,225,"*",225,118323418,6,4.3985,3.70743,0.931353,"RARG_Treated_vs_Input_peak_454","Distal Intergenic",7,118243865,118245551,1687,1,"67745","ENSMUST00000138180.1",79547,"ENSMUSG00000055159","4930583K01Rik","RIKEN cDNA 4930583K01 gene"
"chr7",119720613,119720849,237,"*",237,119720618,17,12.0445,6.48367,8.15698,"RARG_Treated_vs_Input_peak_455","Promoter (<=1kb)",7,119715093,119720798,5706,2,"233802","ENSMUST00000033236.8",0,"ENSMUSG00000030942","Thumpd1","THUMP domain containing 1"
"chr7",123983185,123983480,296,"*",296,123983238,25,23.9238,11.1485,19.5274,"RARG_Treated_vs_Input_peak_456","Promoter (<=1kb)",7,123982869,124398989,416121,1,"628779","ENSMUST00000106437.1",316,"ENSMUSG00000078591","Hs3st4","heparan sulfate (glucosamine) 3-O-sulfotransferase 4"
"chr7",126272463,126272704,242,"*",242,126272697,22,28.3202,14.68,23.7159,"RARG_Treated_vs_Input_peak_457","Promoter (<=1kb)",7,126272619,126295016,22398,1,"104175","ENSMUST00000056028.10",0,"ENSMUSG00000042978","Sbk1","SH3-binding kinase 1"
"chr7",133123004,133123247,244,"*",244,133123008,23,25.3996,12.7112,20.9267,"RARG_Treated_vs_Input_peak_458","Promoter (<=1kb)",7,132987584,133123166,135583,2,"13017","ENSMUST00000166439.7",0,"ENSMUSG00000030970","Ctbp2","C-terminal binding protein 2"
"chr7",137313941,137314186,246,"*",246,137314175,20,21.1585,11.1223,16.8844,"RARG_Treated_vs_Input_peak_459","Promoter (<=1kb)",7,137195241,137313986,118746,2,"13593","ENSMUST00000210774.1",0,"ENSMUSG00000010476","Ebf3","early B cell factor 3"
"chr7",139582426,139582858,433,"*",433,139582597,22,15.3675,7.14229,11.3557,"RARG_Treated_vs_Input_peak_460","Promoter (<=1kb)",7,139579376,139582797,3422,2,"14912","ENSMUST00000097974.8",0,"ENSMUSG00000041309","Nkx6-2","NK6 homeobox 2"
"chr7",142060822,142061034,213,"*",213,142060827,14,14.2487,8.54374,10.2745,"RARG_Treated_vs_Input_peak_461","Promoter (<=1kb)",7,142008536,142060853,52318,2,"101513","ENSMUST00000211206.1",0,"ENSMUSG00000025147","Mob2","MOB kinase activator 2"
"chr7",143548737,143549033,297,"*",297,143548746,21,22.5532,11.6519,18.2169,"RARG_Treated_vs_Input_peak_462","Promoter (<=1kb)",7,143513588,143548828,35241,2,"17955","ENSMUST00000209098.1",0,"ENSMUSG00000059119","Nap1l4","nucleosome assembly protein 1-like 4"
"chr7",145206279,145206519,241,"*",241,145206287,27,26.5548,12.0061,22.0341,"RARG_Treated_vs_Input_peak_463","Promoter (<=1kb)",7,145206389,145207182,794,2,"100040049","ENSMUST00000207703.1",663,"ENSMUSG00000109305","Smim38","small integral membrane protein 38"
"chr8",11728175,11728400,226,"*",226,11728390,12,11.6801,7.40458,7.81366,"RARG_Treated_vs_Input_peak_464","Promoter (<=1kb)",8,11728177,11823061,94885,1,"54126","ENSMUST00000033908.13",0,"ENSMUSG00000031511","Arhgef7","Rho guanine nucleotide exchange factor"
"chr8",36249072,36249297,226,"*",226,36249280,26,33.1646,16.2532,28.3926,"RARG_Treated_vs_Input_peak_465","Promoter (<=1kb)",8,36216064,36249516,33453,2,"244421","ENSMUST00000065297.5",219,"ENSMUSG00000039633","Lonrf1","LON peptidase N-terminal domain and ring finger 1"
"chr8",50152285,50152576,292,"*",292,50152305,5,4.90546,4.03106,1.31395,"RARG_Treated_vs_Input_peak_466","Intron (ENSMUST00000210850.1/ENSMUST00000210850.1, intron 3 of 4)",8,50368112,50416088,47977,1,"100039954","ENSMUST00000210011.1",-215536,"ENSMUSG00000110281","Gm2516","predicted gene 2516"
"chr8",70373352,70373648,297,"*",297,70373536,23,26.4154,13.3119,21.919,"RARG_Treated_vs_Input_peak_467","Promoter (<=1kb)",8,70373558,70382066,8509,1,"12845","ENSMUST00000003659.8",0,"ENSMUSG00000031849","Comp","cartilage oligomeric matrix protein"
"chr8",71374135,71374921,787,"*",787,71374912,24,30.4219,15.3104,25.7462,"RARG_Treated_vs_Input_peak_468","Promoter (<=1kb)",8,71374628,71375790,1163,2,"13864","ENSMUST00000137734.7",869,"ENSMUSG00000002393","Nr2f6","nuclear receptor subfamily 2, group F, member 6"
"chr8",71375769,71376274,506,"*",506,71375902,57,59.2274,18.011,54.0455,"RARG_Treated_vs_Input_peak_469","Promoter (<=1kb)",8,71374628,71375790,1163,2,"13864","ENSMUST00000137734.7",0,"ENSMUSG00000002393","Nr2f6","nuclear receptor subfamily 2, group F, member 6"
"chr8",71380882,71381498,617,"*",617,71381224,30,38.0045,17.6571,33.1004,"RARG_Treated_vs_Input_peak_470","Promoter (<=1kb)",8,71375752,71380909,5158,2,"13864","ENSMUST00000127443.1",0,"ENSMUSG00000002393","Nr2f6","nuclear receptor subfamily 2, group F, member 6"
